,id,year,title,ref,author
3,@articleLe2013BuildingHF,2013,Building high-level features using large scale unsupervised learning,"Le, Quoc V. et al. “Building high-level features using large scale unsupervised learning.” 2013 IEEE International Conference on Acoustics, Speech and Signal Processing (2013): 8595-8598.","['Quoc V. Le ', "" Marc'Aurelio Ranzato "", ' Rajat Monga ', ' M. Devin ', ' G. S. Corrado ', ' Kai Chen ', ' J. Dean ', ' A. Ng']"
4,@inproceedingsZeiler2014VisualizingAU,2014,Visualizing and Understanding Convolutional Networks,"Zeiler, Matthew D. and R. Fergus. “Visualizing and Understanding Convolutional Networks.” ECCV (2014).","['Matthew D. Zeiler ', ' R. Fergus']"
5,@inproceedingsKrizhevsky2017ImageNetCW,2017,ImageNet classification with deep convolutional neural networks,"Krizhevsky, A. et al. “ImageNet classification with deep convolutional neural networks.” CACM (2017).","['A. Krizhevsky ', ' Ilya Sutskever ', ' Geoffrey E. Hinton']"
6,@articleFelzenszwalb2008ADT,2008,"A discriminatively trained, multiscale, deformable part model","Felzenszwalb, Pedro F. et al. “A discriminatively trained, multiscale, deformable part model.” 2008 IEEE Conference on Computer Vision and Pattern Recognition (2008): 1-8.","['Pedro F. Felzenszwalb ', ' David A. McAllester ', ' D. Ramanan']"
7,@articleGirshick2014RichFH,2014,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,"Girshick, Ross B. et al. “Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation.” 2014 IEEE Conference on Computer Vision and Pattern Recognition (2014): 580-587.","['Ross B. Girshick ', ' J. Donahue ', ' Trevor Darrell ', ' J. Malik']"
8,@articleHinton2012DeepNN,2012,Deep Neural Networks for Acoustic Modeling in Speech Recognition: The Shared Views of Four Research Groups,"Hinton, Geoffrey E. et al. “Deep Neural Networks for Acoustic Modeling in Speech Recognition: The Shared Views of Four Research Groups.” IEEE Signal Processing Magazine 29 (2012): 82-97.","['Geoffrey E. Hinton ', ' L. Deng ', ' Dong Yu ', ' G. Dahl ', ' Abdel-rahman Mohamed ', ' Navdeep Jaitly ', ' A. Senior ', ' V. Vanhoucke ', ' Patrick Nguyen ', ' T. Sainath ', ' Brian Kingsbury']"
9,@articleMikolov2013EfficientEO,2013,Efficient Estimation of Word Representations in Vector Space,"Mikolov, Tomas et al. “Efficient Estimation of Word Representations in Vector Space.” CoRR abs/1301.3781 (2013): n. pag.","['Tomas Mikolov ', ' Kai Chen ', ' G. S. Corrado ', ' J. Dean']"
10,@inproceedingsDeng2009ImageNetAL,2009,ImageNet: A large-scale hierarchical image database,"Deng, Jia et al. “ImageNet: A large-scale hierarchical image database.” CVPR 2009 (2009).","['Jia Deng ', ' W. Dong ', ' R. Socher ', ' L. Li ', ' K. Li ', ' Li Fei-Fei']"
11,@articleBaehrens2010HowTE,2010,How to Explain Individual Classification Decisions,"Baehrens, David et al. “How to Explain Individual Classification Decisions.” ArXiv abs/0912.1128 (2010): n. pag.","['David Baehrens ', ' Timon Schroeter ', ' S. Harmeling ', ' M. Kawanabe ', ' Katja Hansen ', ' K. M\\""uller']"
12,@articleTeam2020SevereOA,2020,"Severe Outcomes Among Patients with Coronavirus Disease 2019 (COVID-19) - United States, February 12-March 16, 2020.","Team, Centers for Disease Control and Prevention CDC COVID-19 Response. “Severe Outcomes Among Patients with Coronavirus Disease 2019 (COVID-19) - United States, February 12-March 16, 2020.” MMWR. Morbidity and mortality weekly report 69 12 (2020): 343-346 .","['Centers for Disease Control ', ' Prevention CDC COVID-19 Response Team']"
13,@inproceedingsLeCun2005TheMD,2005,The mnist database of handwritten digits,"LeCun, Y. and Corinna Cortes. “The mnist database of handwritten digits.” (2005).","['Y. LeCun ', ' Corinna Cortes']"
14,@inproceedingsZeiler2013VisualizingAU,2013,Visualizing and Understanding Convolutional Neural Networks,"Zeiler, Matthew D. and R. Fergus. “Visualizing and Understanding Convolutional Neural Networks.” (2013).","['Matthew D. Zeiler ', ' R. Fergus']"
15,@inproceedingsCastelli2009NeuralNW,2009,Neural Networks with Adaptive Activation Functions,"Castelli, Ilaria. “Neural Networks with Adaptive Activation Functions.” (2009).",['Ilaria Castelli']
16,@inproceedingsPingle2020SurveyOD,2020,Survey on Deep Neural Networks in Speech using Natural Language Processing,"Pingle, S.. “Survey on Deep Neural Networks in Speech using Natural Language Processing.” (2020).",['S. Pingle']
0,@articleSrivastava2014DropoutAS,2014,Dropout: a simple way to prevent neural networks from overfitting,"Srivastava, Nitish et al. “Dropout: a simple way to prevent neural networks from overfitting.” J. Mach. Learn. Res. 15 (2014): 1929-1958.","['Nitish Srivastava ', ' Geoffrey E. Hinton ', ' A. Krizhevsky ', ' Ilya Sutskever ', ' R. Salakhutdinov']"
1,@inproceedingsKrizhevsky2009LearningML,2009,Learning Multiple Layers of Features from Tiny Images,"Krizhevsky, A.. “Learning Multiple Layers of Features from Tiny Images.” (2009).",['A. Krizhevsky']
2,@articleNguyen2015DeepNN,2015,Deep neural networks are easily fooled: High confidence predictions for unrecognizable images,"Nguyen, Anh M et al. “Deep neural networks are easily fooled: High confidence predictions for unrecognizable images.” 2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2015): 427-436.","['Anh M Nguyen ', ' J. Yosinski ', ' J. Clune']"
3,@articleSzegedy2015GoingDW,2015,Going deeper with convolutions,"Szegedy, Christian et al. “Going deeper with convolutions.” 2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2015): 1-9.","['Christian Szegedy ', ' W. Liu ', ' Y. Jia ', ' Pierre Sermanet ', ' Scott Reed ', ' Dragomir Anguelov ', ' D. Erhan ', ' V. Vanhoucke ', ' Andrew Rabinovich']"
4,@articleHochreiter1997LongSM,1997,Long Short-Term Memory,"Hochreiter, S. and J. Schmidhuber. “Long Short-Term Memory.” Neural Computation 9 (1997): 1735-1780.","['S. Hochreiter ', ' J. Schmidhuber']"
5,@inproceedingsDean2012LargeSD,2012,Large Scale Distributed Deep Networks,"Dean, J. et al. “Large Scale Distributed Deep Networks.” NIPS (2012).","['J. Dean ', ' G. S. Corrado ', ' Rajat Monga ', ' Kai Chen ', ' M. Devin ', ' Quoc V. Le ', ' M. Mao ', "" Marc'Aurelio Ranzato "", ' A. Senior ', ' P. Tucker ', ' K. Yang ', ' A. Ng']"
6,@inproceedingsGoodfellow2013MultiPredictionDB,2013,Multi-Prediction Deep Boltzmann Machines,"Goodfellow, Ian J. et al. “Multi-Prediction Deep Boltzmann Machines.” NIPS (2013).","['Ian J. Goodfellow ', ' M. Mirza ', ' Aaron C. Courville ', ' Yoshua Bengio']"
14,@inproceedingsBergstra2010TheanoAC,2010,Theano: A CPU and GPU Math Compiler in Python,"Bergstra, J. et al. “Theano: A CPU and GPU Math Compiler in Python.” (2010).","['J. Bergstra ', ' Olivier Breuleux ', "" Fr\\'ed\\'eric Bastien "", ' Pascal Lamblin ', ' Razvan Pascanu ', ' G. Desjardins ', ' Joseph P. Turian ', ' David Warde-Farley ', ' Yoshua Bengio']"
0,@articleHe2016DeepRL,2016,Deep Residual Learning for Image Recognition,"He, Kaiming et al. “Deep Residual Learning for Image Recognition.” 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2016): 770-778.","['Kaiming He ', ' X. Zhang ', ' Shaoqing Ren ', ' Jian Sun']"
1,@articleKingma2015AdamAM,2015,Adam: A Method for Stochastic Optimization,"Kingma, Diederik P. and Jimmy Ba. “Adam: A Method for Stochastic Optimization.” CoRR abs/1412.6980 (2015): n. pag.","['Diederik P. Kingma ', ' Jimmy Ba']"
2,@articleIoffe2015BatchNA,2015,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,"Ioffe, S. and Christian Szegedy. “Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift.” ArXiv abs/1502.03167 (2015): n. pag.","['S. Ioffe ', ' Christian Szegedy']"
3,@inproceedingsLeCun1998GradientbasedLA,1998,Gradient-based learning applied to document recognition,"LeCun, Y. et al. “Gradient-based learning applied to document recognition.” (1998).","['Y. LeCun ', ' L. Bottou ', ' Yoshua Bengio ', ' P. Haffner']"
4,@articleSzegedy2016RethinkingTI,2016,Rethinking the Inception Architecture for Computer Vision,"Szegedy, Christian et al. “Rethinking the Inception Architecture for Computer Vision.” 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2016): 2818-2826.","['Christian Szegedy ', ' V. Vanhoucke ', ' S. Ioffe ', ' Jon Shlens ', ' Z. Wojna']"
5,@articleMnih2015HumanlevelCT,2015,Human-level control through deep reinforcement learning,"Mnih, V. et al. “Human-level control through deep reinforcement learning.” Nature 518 (2015): 529-533.","['V. Mnih ', ' K. Kavukcuoglu ', ' D. Silver ', ' Andrei A. Rusu ', ' J. Veness ', ' Marc G. Bellemare ', ' A. Graves ', ' Martin A. Riedmiller ', ' Andreas K. Fidjel', ' ', ' Georg Ostrovski ', ' S. Petersen ', ' C. Beattie ', ' A. Sadik ', ' Ioannis Antonoglou ', ' H. King ', ' D. Kumaran ', ' Daan Wierstra ', ' S. Legg ', ' Demis Hassabis']"
6,@articleSilver2016MasteringTG,2016,Mastering the game of Go with deep neural networks and tree search,"Silver, D. et al. “Mastering the game of Go with deep neural networks and tree search.” Nature 529 (2016): 484-489.","['D. Silver ', ' Aja Huang ', ' Chris J. Maddison ', ' A. Guez ', ' L. Sifre ', ' George van den Driessche ', ' Julian Schrittwieser ', ' Ioannis Antonoglou ', ' Vedavyas Panneershelvam ', ' Marc Lanctot ', ' S. Dieleman ', ' Dominik Grewe ', ' John Nham ', ' Nal Kalchbrenner ', ' Ilya Sutskever ', ' T. Lillicrap ', ' M. Leach ', ' K. Kavukcuoglu ', ' T. Graepel ', ' Demis Hassabis']"
7,@articleHinton2015DistillingTK,2015,Distilling the Knowledge in a Neural Network,"Hinton, Geoffrey E. et al. “Distilling the Knowledge in a Neural Network.” ArXiv abs/1503.02531 (2015): n. pag.","['Geoffrey E. Hinton ', ' Oriol Vinyals ', ' J. Dean']"
8,@articleGraves2013SpeechRW,2013,Speech recognition with deep recurrent neural networks,"Graves, A. et al. “Speech recognition with deep recurrent neural networks.” 2013 IEEE International Conference on Acoustics, Speech and Signal Processing (2013): 6645-6649.","['A. Graves ', ' Abdel-rahman Mohamed ', ' Geoffrey E. Hinton']"
9,@articleRussakovsky2015ImageNetLS,2015,ImageNet Large Scale Visual Recognition Challenge,"Russakovsky, Olga et al. “ImageNet Large Scale Visual Recognition Challenge.” International Journal of Computer Vision 115 (2015): 211-252.","['Olga Russakovsky ', ' J. Deng ', ' H. Su ', ' J. Krause ', ' S. Satheesh ', ' S. Ma ', ' Zhiheng Huang ', ' A. Karpathy ', ' A. Khosla ', ' Michael S. Bernstein ', ' A. Berg ', ' Li Fei-Fei']"
10,@articleChandola2009AnomalyDA,2009,Anomaly detection: A survey,"Chandola, V. et al. “Anomaly detection: A survey.” ACM Comput. Surv. 41 (2009): 15:1-15:58.","['V. Ch', 'ola ', ' A. Banerjee ', ' V. Kumar']"
11,@articleClevert2016FastAA,2016,Fast and Accurate Deep Network Learning by Exponential Linear Units (ELUs),"Clevert, Djork-Arné et al. “Fast and Accurate Deep Network Learning by Exponential Linear Units (ELUs).” CoRR abs/1511.07289 (2016): n. pag.","[""Djork-Arn\\'e Clevert "", ' Thomas Unterthiner ', ' S. Hochreiter']"
12,@articleSpringenberg2015StrivingFS,2015,Striving for Simplicity: The All Convolutional Net,"Springenberg, Jost Tobias et al. “Striving for Simplicity: The All Convolutional Net.” CoRR abs/1412.6806 (2015): n. pag.","['Jost Tobias Springenberg ', ' A. Dosovitskiy ', ' T. Brox ', ' Martin A. Riedmiller']"
13,@inproceedingsHuang2017SafetyVO,2017,Safety Verification of Deep Neural Networks,"Huang, X. et al. “Safety Verification of Deep Neural Networks.” CAV (2017).","['X. Huang ', ' M. Kwiatkowska ', ' S. Wang ', ' M. Wu']"
14,@articleGrosse2016AdversarialPA,2016,Adversarial Perturbations Against Deep Neural Networks for Malware Classification,"Grosse, Kathrin et al. “Adversarial Perturbations Against Deep Neural Networks for Malware Classification.” ArXiv abs/1606.04435 (2016): n. pag.","['Kathrin Grosse ', ' Nicolas Papernot ', ' P. Manoharan ', ' M. Backes ', ' P. McDaniel']"
15,@inproceedingsHaykin2001GradientBasedLA,2001,GradientBased Learning Applied to Document Recognition,"Haykin, S. and B. Kosko. “GradientBased Learning Applied to Document Recognition.” (2001).","['S. Haykin ', ' B. Kosko']"
16,@articleMnih2013PlayingAW,2013,Playing Atari with Deep Reinforcement Learning,"Mnih, V. et al. “Playing Atari with Deep Reinforcement Learning.” ArXiv abs/1312.5602 (2013): n. pag.","['V. Mnih ', ' K. Kavukcuoglu ', ' D. Silver ', ' A. Graves ', ' Ioannis Antonoglou ', ' Daan Wierstra ', ' Martin A. Riedmiller']"
17,@inproceedingsBastani2016MeasuringNN,2016,Measuring Neural Net Robustness with Constraints,"Bastani, Osbert et al. “Measuring Neural Net Robustness with Constraints.” NIPS (2016).","['Osbert Bastani ', ' Yani A. Ioannou ', ' Leonidas Lampropoulos ', ' Dimitrios Vytiniotis ', ' A. Nori ', ' A. Criminisi']"
18,@inproceedingsMaas2013RectifierNI,2013,Rectifier Nonlinearities Improve Neural Network Acoustic Models,"Maas, Andrew L.. “Rectifier Nonlinearities Improve Neural Network Acoustic Models.” (2013).",['Andrew L. Maas']
19,@articleBojarski2016EndTE,2016,End to End Learning for Self-Driving Cars,"Bojarski, M. et al. “End to End Learning for Self-Driving Cars.” ArXiv abs/1604.07316 (2016): n. pag.","['M. Bojarski ', ' D. Testa ', ' Daniel Dworakowski ', ' Bernhard Firner ', ' Beat Flepp ', ' Prasoon Goyal ', ' L. Jackel ', ' Mathew Monfort ', ' U. Muller ', ' Jiakai Zhang ', ' X. Zhang ', ' Jake Zhao ', ' Karol Zieba']"
20,@articlePapernot2016TechnicalRO,2016,Technical Report on the CleverHans v2.1.0 Adversarial Examples Library,"Papernot, Nicolas et al. “Technical Report on the CleverHans v2.1.0 Adversarial Examples Library.” arXiv: Learning (2016): n. pag.","['Nicolas Papernot ', ' Fartash Faghri ', ' Nicholas Carlini ', ' Ian J. Goodfellow ', ' Reuben Feinman ', ' A. Kurakin ', ' Cihang Xie ', ' Yash Sharma ', ' T. Brown ', ' Aurko Roy ', ' Alex', 'er Matyasko ', ' Vahid Behzadan ', ' Karen Hambardzumyan ', ' Zhishuai Zhang ', ' Yi-Lin Juang ', ' Zhi Li ', ' Ryan Sheatsley ', ' Abhibhav Garg ', ' Jonathan Uesato ', ' Willi Gierke ', ' Y. Dong ', ' David Berthelot ', ' P. Hendricks ', ' Jonas Rauber ', ' Rujun Long ', ' P. McDaniel']"
21,@articleGoodfellow2016CleverhansVA,2016,Cleverhans V0.1: an Adversarial Machine Learning Library,"Goodfellow, Ian J. et al. “Cleverhans V0.1: an Adversarial Machine Learning Library.” ArXiv abs/1610.00768 (2016): n. pag.","['Ian J. Goodfellow ', ' Nicolas Papernot ', ' P. McDaniel']"
23,@articleMishkin2016AllYN,2016,All you need is a good init,"Mishkin, Dmytro and Jiri Matas. “All you need is a good init.” CoRR abs/1511.06422 (2016): n. pag.","['Dmytro Mishkin ', ' Jiri Matas']"
24,@articlePascanu2015MalwareCW,2015,Malware classification with recurrent networks,"Pascanu, Razvan et al. “Malware classification with recurrent networks.” 2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP) (2015): 1916-1920.","['Razvan Pascanu ', ' Jack W. Stokes ', ' H. Sanossian ', ' M. Marinescu ', ' A. Thomas']"
25,@articleDahl2013LargescaleMC,2013,Large-scale malware classification using random projections and neural networks,"Dahl, G. et al. “Large-scale malware classification using random projections and neural networks.” 2013 IEEE International Conference on Acoustics, Speech and Signal Processing (2013): 3422-3426.","['G. Dahl ', ' Jack W. Stokes ', ' Li Deng ', ' Dong Yu']"
26,@articleKillinger2018TheVA,2018,The vermiform appendix impacts the risk of developing Parkinson’s disease,"Killinger, Bryan et al. “The vermiform appendix impacts the risk of developing Parkinson’s disease.” Science Translational Medicine 10 (2018): n. pag.","['Bryan Killinger ', ' Z. Madaj ', ' Jacek W Sikora ', ' N. Rey ', ' Alec J Haas ', ' Yamini Vepa ', ' D. Lindqvist ', ' H. Chen ', ' P. Thomas ', ' P. Brundin ', ' L. Brundin ', ' V. Labrie']"
27,@inproceedingsMelicher2017FastLA,2017,"Fast, Lean, and Accurate: Modeling Password Guessability Using Neural Networks","Melicher, William et al. “Fast, Lean, and Accurate: Modeling Password Guessability Using Neural Networks.” USENIX Annual Technical Conference (2017).","['William Melicher ', ' B. Ur ', ' Saranga Kom', 'uri ', ' L. Bauer ', ' N. Christin ', ' L. Cranor']"
28,@articleGraham2014FractionalM,2014,Fractional Max-Pooling,"Graham, B.. “Fractional Max-Pooling.” ArXiv abs/1412.6071 (2014): n. pag.",['B. Graham']
29,@inproceedingsCarlini2016HiddenVC,2016,Hidden Voice Commands,"Carlini, Nicholas et al. “Hidden Voice Commands.” USENIX Security Symposium (2016).","['Nicholas Carlini ', ' P. Mishra ', ' Tavish Vaidya ', ' Y. Zhang ', ' M. Sherr ', ' C. Shields ', ' D. Wagner ', ' Wenchao Zhou']"
30,@articleAndor2016GloballyNT,2016,Globally Normalized Transition-Based Neural Networks,"Andor, Daniel et al. “Globally Normalized Transition-Based Neural Networks.” ArXiv abs/1603.06042 (2016): n. pag.","['Daniel Andor ', ' C. Alberti ', ' D. Weiss ', ' A. Severyn ', ' A. Presta ', ' K. Ganchev ', ' Slav Petrov ', ' M. Collins']"
31,@articleGiusti2016AML,2016,A Machine Learning Approach to Visual Perception of Forest Trails for Mobile Robots,"Giusti, A. et al. “A Machine Learning Approach to Visual Perception of Forest Trails for Mobile Robots.” IEEE Robotics and Automation Letters 1 (2016): 661-667.","['A. Giusti ', "" J\\'er\\^ome Guzzi "", ' Dan C. Ciresan ', ' Fang-Lin He ', ' J. P. Rodriguez ', ' Flavio Fontana ', ' M. Faessler ', ' C. Forster ', ' J. Schmidhuber ', ' G. D. Caro ', ' D. Scaramuzza ', ' L. Gambardella']"
32,@inproceedingsYuan2015DroidSecDL,2015,Droid-Sec: deep learning in android malware detection,"Yuan, Zhenlong et al. “Droid-Sec: deep learning in android malware detection.” SIGCOMM 2015 (2015).","['Zhenlong Yuan ', ' Yongqiang Lu ', ' Zhaoguo Wang ', ' Yibo Xue']"
